"","FECHA","TIENDA","CODPROD","DESCRIPCION","MEDIDA","UNI","VENTA","PRECIOUNITARIO","ACABADO","dia"
"579",2018-10-18,"Z12 TIENDA ZONA 12","02355","CALZA MOSTRADOR NT","21",2,90,45,"AN","jue\."
"580",2018-10-18,"Z12 TIENDA ZONA 12","02365","RIEL INFERIOR VC-2000","21",1,99.67,99.67,"AN","jue\."
"581",2018-10-18,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",1,85.71,85.71,"AN","jue\."
"582",2018-10-18,"Z12 TIENDA ZONA 12","02367","RIEL SUPERIOR VC-2000","21",3,389.13,129.71,"AN","jue\."
"583",2018-10-18,"Z12 TIENDA ZONA 12","021431","JUNQUILLO REDONDO ESTRECHO","20",20,832.14,41.607,"AN","jue\."
"584",2018-10-18,"Z12 TIENDA ZONA 12","02189","FIJO CON VENA LIVIANO","21",1,75.85,75.85,"AN","jue\."
"585",2018-10-18,"Z12 TIENDA ZONA 12","02191","FIJO SIN VENA LIVIANO","21",1,63.99,63.99,"AN","jue\."
"586",2018-10-18,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","21",2,95.34,47.67,"AN","jue\."
"587",2018-10-18,"Z12 TIENDA ZONA 12","02204","BATIENTE PROY. 3831 ML  REDONDO","21",18,714.13,39.6738888888889,"AN","jue\."
"588",2018-10-18,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",12,879.54,73.295,"AN","jue\."
"589",2018-10-18,"Z12 TIENDA ZONA 12","02207","MARCO VENTILA PROYECT. 3831 ML","21",1,106.89,106.89,"AN","jue\."
"590",2018-10-18,"Z12 TIENDA ZONA 12","02429","TUBO 1-3/4 x 1-3/4  C/1 PEST","21",3,642.59,214.196666666667,"AN","jue\."
"591",2018-10-18,"Z12 TIENDA ZONA 12","02501","ANGULAR 1 x 1 x  0.045","21",4,200,50,"AN","jue\."
"592",2018-10-18,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",42,815.18,19.4090476190476,"AN","jue\."
"593",2018-10-18,"Z12 TIENDA ZONA 12","02390","MARCO SUP/INF HOJA VC-1500","21",1,79.45,79.45,"AN","jue\."
"594",2018-10-18,"Z12 TIENDA ZONA 12","02400","TUBO 1 x 1 x 0.045","21",17,1025.89,60.3464705882353,"AN","jue\."
"595",2018-10-18,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",10,939.82,93.982,"AN","jue\."
"596",2018-10-18,"Z12 TIENDA ZONA 12","02369","JAMBA INTERMEDIA VC-2000","21",2,219.07,109.535,"AN","jue\."
"597",2018-10-18,"Z12 TIENDA ZONA 12","02423","TUBO 3 x 1-3/4 x 0.070","21",9,2338.39,259.821111111111,"AN","jue\."
"598",2018-10-18,"Z12 TIENDA ZONA 12","02428","BATIENTE PARA TUBO TRI ANGULAR","21",3,84.38,28.1266666666667,"AN","jue\."
"599",2018-10-18,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",1,124.11,124.11,"AN","jue\."
"600",2018-10-18,"Z12 TIENDA ZONA 12","03205","BATIENTE PROY. 3831 ML TRIANGULAR","21",6,263.49,43.915,"BR","jue\."
"601",2018-10-18,"Z12 TIENDA ZONA 12","03136","FIJO PW","21",1,91.07,91.07,"BR","jue\."
"602",2018-10-18,"Z12 TIENDA ZONA 12","03204","BATIENTE PROYECT. 3831 ML REDONDO","21",27,1204.64,44.6162962962963,"BR","jue\."
"603",2018-10-18,"Z12 TIENDA ZONA 12","03208","TEE PROYECTANTE 3831 ML","19",3,386.13,128.71,"BR","jue\."
"604",2018-10-18,"Z12 TIENDA ZONA 12","03422","TUBO 1-3/4 x 1-3/4 x 0.046","21",9,1245.54,138.393333333333,"BR","jue\."
"605",2018-10-18,"Z12 TIENDA ZONA 12","03206","MARCO FIJO PROYECT. 3831 ML","21",30,2461.14,82.038,"BR","jue\."
"606",2018-10-18,"Z12 TIENDA ZONA 12","03207","MARCO VENTILA PROYECT. 3831 ML","21",3,357.63,119.21,"BR","jue\."
"607",2018-10-18,"Z12 TIENDA ZONA 12","03423","TUBO 3 x 1-3/4 x 0.070","21",4,1167.14,291.785,"BR","jue\."
"608",2018-10-18,"Z12 TIENDA ZONA 12","03517","ANGULAR 1/2 x 3/8 x 1/16","21",2,44.64,22.32,"BR","jue\."
"609",2018-10-18,"Z12 TIENDA ZONA 12","04400","TUBO 1 x 1 x 0.045","21",1,80.31,80.31,"NE","jue\."
"610",2018-10-18,"Z12 TIENDA ZONA 12","044610","ADAPTADOR MOSQUITERO S/4600 NE","20",5,210.71,42.142,"NE","jue\."
"611",2018-10-18,"Z12 TIENDA ZONA 12","04327","JAMBA MARCO POCKET","21",1,124.11,124.11,"NE","jue\."
"612",2018-10-18,"Z12 TIENDA ZONA 12","06007","ZARANDA LIVIANA","21",1,28.57,28.57,"BL","jue\."
"613",2018-10-18,"Z12 TIENDA ZONA 12","06422","TUBO 1-3/4 x 1-3/4 x 0.046","21",1,142.86,142.86,"BL","jue\."
"614",2018-10-18,"Z12 TIENDA ZONA 12","07396","RETICULA NT","21",3,128.57,42.8566666666667,"MRT","jue\."
"615",2018-10-18,"Z12 TIENDA ZONA 12","07055","UNION PLANA NT","21",1,100.89,100.89,"MRT","jue\."
"616",2018-10-18,"Z12 TIENDA ZONA 12","07517","ANGULAR 1/2 X 3/8 X 1/16","21",1,47.32,47.32,"MRT","jue\."
"617",2018-10-18,"Z12 TIENDA ZONA 12","12-1341-0","ESCUADRA BLOQUEO MARCO S/3600","01",32,306.79,9.5871875,NA,"jue\."
"618",2018-10-18,"Z12 TIENDA ZONA 12","12-1342-0","ESCUADRA BLOQUEO MARCO 3 RIELES S/3600","01",4,45.36,11.34,NA,"jue\."
"619",2018-10-18,"Z12 TIENDA ZONA 12","12-1408-11","JUEGO DE MANILLAS RECUPERABLE S/1400 NATURAL","01",10,1075.89,107.589,NA,"jue\."
"620",2018-10-18,"Z12 TIENDA ZONA 12","12-1410-17","CIERRE DE PRESION NEGRO S/1400/6000/EP50","01",9,340.71,37.8566666666667,NA,"jue\."
"621",2018-10-18,"Z12 TIENDA ZONA 12","12-1512-7","GOMA BASE RIGIDA S/1400","01",8,30.71,3.83875,NA,"jue\."
"622",2018-10-18,"Z12 TIENDA ZONA 12","12-1907-17","BISAGRA S/1400 DE 2 PALAS NEGRO","01",2,58.75,29.375,NA,"jue\."
"623",2018-10-18,"Z12 TIENDA ZONA 12","12-3205-0","FELPA ALMA DE PLASTICO 7X5 S/3600","01",35,62.5,1.78571428571429,NA,"jue\."
"624",2018-10-18,"Z12 TIENDA ZONA 12","12-6117-0","RUEDA FIJA SIMPLE S/3600","01",28,250,8.92857142857143,NA,"jue\."
"625",2018-10-18,"Z12 TIENDA ZONA 12","12-6117-7","KIT PERIMETRAL S/3600","01",7,250,35.7142857142857,NA,"jue\."
"626",2018-10-18,"Z12 TIENDA ZONA 12","12-1311-0","ESCUADRA HOJA MARCO 40X18 S/1400","01",32,237.14,7.410625,NA,"jue\."
"627",2018-10-18,"Z12 TIENDA ZONA 12","12-1326-0","ESCUADRA HOJA S/4600","01",12,122.14,10.1783333333333,NA,"jue\."
"628",2018-10-18,"Z12 TIENDA ZONA 12","12-1328-0","ESCUADRA TETON CERCO Y FIJO S/4600","01",8,81.43,10.17875,NA,"jue\."
"629",2018-10-18,"Z12 TIENDA ZONA 12","12-1340-0","ESCUADRA BLOQUEO HOJA S/3600","01",110,854.46,7.76781818181818,NA,"jue\."
"630",2018-10-18,"Z12 TIENDA ZONA 12","12-EP404-04","EMPAQUE ESTRIADO NEGRO PROYECTABLES","01",38,50.89,1.33921052631579,NA,"jue\."
"631",2018-10-18,"Z12 TIENDA ZONA 12","12-F20-17","EMPAQUE F-20 NEGRO","01",8,17.86,2.2325,NA,"jue\."
"632",2018-10-18,"Z12 TIENDA ZONA 12","12-7133-0","PASADOR PLANO C.E. S/6000 260MM","01",2,142.86,71.43,NA,"jue\."
"633",2018-10-18,"Z12 TIENDA ZONA 12","12-F50-17","EMPAQUE F-50 NEGRO","01",8,30.71,3.83875,NA,"jue\."
"634",2018-10-18,"Z12 TIENDA ZONA 12","20","COBRO SERVICIO ADMINISTRATIVO","01",2,166.43,83.215,NA,"jue\."
"635",2018-10-18,"Z12 TIENDA ZONA 12","62-56","CIERRE EMBUTIDO AUTOMATICO NEGRO NE","01",5,66.96,13.392,NA,"jue\."
"636",2018-10-18,"Z12 TIENDA ZONA 12","631401","HOJA LISA VENTANA","20",2,374.11,187.055,"CT","jue\."
"637",2018-10-18,"Z12 TIENDA ZONA 12","631402","CERCO LISO VENTANA","20",2,327.68,163.84,"CT","jue\."
"638",2018-10-18,"Z12 TIENDA ZONA 12","634601","CERCO PERIMETRAL S/4600","20",3,868.13,289.376666666667,"CT","jue\."
"639",2018-10-18,"Z12 TIENDA ZONA 12","634604","TAPA HOJA CENTRAL","20",1,80.36,80.36,"CT","jue\."
"640",2018-10-18,"Z12 TIENDA ZONA 12","634605","HOJA PERIMETRAL","20",5,1118.3,223.66,"CT","jue\."
"641",2018-10-18,"Z12 TIENDA ZONA 12","631429","JUNQUILLO REDONDO MEDIANO BATIENTE","20",2,78.75,39.375,"CT","jue\."
"642",2018-10-18,"Z12 TIENDA ZONA 12","66-53","PARES BISAGRA PROYECTABLE SS 12","01",5,142.86,28.572,NA,"jue\."
"643",2018-10-19,"Z12 TIENDA ZONA 12","02367","RIEL SUPERIOR VC-2000","21",5,629.69,125.938,"AN","vie\."
"644",2018-10-19,"Z12 TIENDA ZONA 12","02369","JAMBA INTERMEDIA VC-2000","21",2,219.11,109.555,"AN","vie\."
"645",2018-10-19,"Z12 TIENDA ZONA 12","02390","MARCO SUP/INF HOJA VC-1500","21",2,151.79,75.895,"AN","vie\."
"646",2018-10-19,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",4,320,80,"AN","vie\."
"647",2018-10-19,"Z12 TIENDA ZONA 12","02008","ZARANDA ESTANDAR","21",2,71.43,35.715,"AN","vie\."
"648",2018-10-19,"Z12 TIENDA ZONA 12","02055","UNION  PLANA NT","10.5",4,85.71,21.4275,"AN","vie\."
"649",2018-10-19,"Z12 TIENDA ZONA 12","02190","FIJO CON VENA NT","21",3,230.36,76.7866666666667,"AN","vie\."
"650",2018-10-19,"Z12 TIENDA ZONA 12","02192","FIJO SIN VENA NT","21",2,117.16,58.58,"AN","vie\."
"651",2018-10-19,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","21",5,241.77,48.354,"AN","vie\."
"652",2018-10-19,"Z12 TIENDA ZONA 12","02330","JAMBA HOJA CORREDIZA","21",1,160.71,160.71,"AN","vie\."
"653",2018-10-19,"Z12 TIENDA ZONA 12","02355","CALZA MOSTRADOR NT","21",1,47.32,47.32,"AN","vie\."
"654",2018-10-19,"Z12 TIENDA ZONA 12","02365","RIEL INFERIOR VC-2000","21",2,191.89,95.945,"AN","vie\."
"655",2018-10-19,"Z12 TIENDA ZONA 12","02396","RETICULA NT","21",10,174.67,17.467,"AN","vie\."
"656",2018-10-19,"Z12 TIENDA ZONA 12","02400","TUBO 1 x 1 x 0.045","21",7,420,60,"AN","vie\."
"657",2018-10-19,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",2,196.43,98.215,"AN","vie\."
"658",2018-10-19,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",3,372.32,124.106666666667,"AN","vie\."
"659",2018-10-19,"Z12 TIENDA ZONA 12","02423","TUBO 3 x 1-3/4 x 0.070","21",1,259.82,259.82,"AN","vie\."
"660",2018-10-19,"Z12 TIENDA ZONA 12","02438","TUBO VITRINA 1","21",1,60.27,60.27,"AN","vie\."
"661",2018-10-19,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",30,609.2,20.3066666666667,"AN","vie\."
"662",2018-10-19,"Z12 TIENDA ZONA 12","02517","ANGULAR 1/2 x 3/8 x 1/16","21",3,58.93,19.6433333333333,"AN","vie\."
"663",2018-10-19,"Z12 TIENDA ZONA 12","03205","BATIENTE PROY. 3831 ML TRIANGULAR","21",1,44.25,44.25,"BR","vie\."
"664",2018-10-19,"Z12 TIENDA ZONA 12","03206","MARCO FIJO PROYECT. 3831 ML","21",1,82,82,"BR","vie\."
"665",2018-10-19,"Z12 TIENDA ZONA 12","03422","TUBO 1-3/4 x 1-3/4 x 0.046","21",2,277.14,138.57,"BR","vie\."
"666",2018-10-19,"Z12 TIENDA ZONA 12","03136","FIJO PW","21",1,90.36,90.36,"BR","vie\."
"667",2018-10-19,"Z12 TIENDA ZONA 12","04136","FIJO PW","21",4,378.57,94.6425,"NE","vie\."
"668",2018-10-19,"Z12 TIENDA ZONA 12","04204","BATIENTE PROYECT. 3831 ML REDONDO","21",5,236.61,47.322,"NE","vie\."
"669",2018-10-19,"Z12 TIENDA ZONA 12","04421","TUBO 1-3/4  x 1 x 0.046","21",4,460.71,115.1775,"NE","vie\."
"670",2018-10-19,"Z12 TIENDA ZONA 12","04422","TUBO 1-3/4 x 1-3/4 x 0.046","21",5,727.68,145.536,"NE","vie\."
"671",2018-10-19,"Z12 TIENDA ZONA 12","061400","PILASTRA LISA VENTANA","20",6,1007.14,167.856666666667,"BL","vie\."
"672",2018-10-19,"Z12 TIENDA ZONA 12","064605","HOJA PERIMETRAL","20",3,602.14,200.713333333333,"BL","vie\."
"673",2018-10-19,"Z12 TIENDA ZONA 12","06505","CANAL U 1/2 x 1/2 x 0.045","21",7,191.88,27.4114285714286,"BL","vie\."
"674",2018-10-19,"Z12 TIENDA ZONA 12","06366","JAMBA HOJA VC-2000","21",4,391.07,97.7675,"BL","vie\."
"675",2018-10-19,"Z12 TIENDA ZONA 12","064601","CERCO PERIMETRAL S/4600","20",4,1038.57,259.6425,"BL","vie\."
"676",2018-10-19,"Z12 TIENDA ZONA 12","061406","HOJA LISA PUERTA","20",1,198.39,198.39,"BL","vie\."
"677",2018-10-19,"Z12 TIENDA ZONA 12","061429","JUNQUILLO REDONDO MEDIANO","20",6,221.79,36.965,"BL","vie\."
"678",2018-10-19,"Z12 TIENDA ZONA 12","064604","TAPETA HOJA CENTRAL","20",2,144.29,72.145,"BL","vie\."
"679",2018-10-19,"Z12 TIENDA ZONA 12","07007","ZARANDA LIVIANA","21",5,305.36,61.072,"MRT","vie\."
"680",2018-10-19,"Z12 TIENDA ZONA 12","07517","ANGULAR 1/2 X 3/8 X 1/16","21",1,46.79,46.79,"MRT","vie\."
"681",2018-10-19,"Z12 TIENDA ZONA 12","11418","ASA TIRADOR PARA CIERRE SIN TORNILLOS","01",2,106.25,53.125,NA,"vie\."
"682",2018-10-19,"Z12 TIENDA ZONA 12","12-1410-11","CIERRE DE PRESION S/1400 & S/6000 NATURAL","01",1,34.82,34.82,NA,"vie\."
"683",2018-10-19,"Z12 TIENDA ZONA 12","12-1512-7","GOMA BASE RIGIDA S/1400","01",250,870.54,3.48216,NA,"vie\."
"684",2018-10-19,"Z12 TIENDA ZONA 12","12-3206F-17","FELPA BASE7X6 FILDENS 3 SERIE 4600","01",46,82.14,1.78565217391304,NA,"vie\."
"685",2018-10-19,"Z12 TIENDA ZONA 12","12-6117-7","KIT PERIMETRAL S/3600","01",2,71.43,35.715,NA,"vie\."
"686",2018-10-19,"Z12 TIENDA ZONA 12","12-7151-7","KIT PERIMETRAL S/4600","01",3,180.8,60.2666666666667,NA,"vie\."
"687",2018-10-19,"Z12 TIENDA ZONA 12","20","COBRO SERVICIO ADMINISTRATIVO","01",1,51.43,51.43,NA,"vie\."
"688",2018-10-19,"Z12 TIENDA ZONA 12","62-55","CIERRE EMBUTIDO AUTOMATICO GRIS AL","01",25,281.25,11.25,NA,"vie\."
"689",2018-10-19,"Z12 TIENDA ZONA 12","62-94","RODO SENCILLO CORREDIZA VENTANA 1500-2000","01",100,448.21,4.4821,NA,"vie\."
"690",2018-10-19,"Z12 TIENDA ZONA 12","631402","CERCO LISO VENTANA","20",3,466.07,155.356666666667,"CT","vie\."
"691",2018-10-19,"Z12 TIENDA ZONA 12","631406","HOJA LISA PUERTA","20",2,419.64,209.82,"CT","vie\."
"692",2018-10-19,"Z12 TIENDA ZONA 12","631429","JUNQUILLO REDONDO MEDIANO BATIENTE","20",4,157.14,39.285,"CT","vie\."
"693",2018-10-19,"Z12 TIENDA ZONA 12","634601","CERCO PERIMETRAL S/4600","20",1,290.18,290.18,"CT","vie\."
"694",2018-10-20,"Z12 TIENDA ZONA 12","02036","SILLAR DE CELOSIA NT","21",1,79.71,79.71,"AN","sáb\."
"695",2018-10-20,"Z12 TIENDA ZONA 12","02038","CABEZAL DE CELOSIA NT","21",1,87.28,87.28,"AN","sáb\."
"696",2018-10-20,"Z12 TIENDA ZONA 12","02189","FIJO CON VENA LIVIANO","21",2,150.36,75.18,"AN","sáb\."
"697",2018-10-20,"Z12 TIENDA ZONA 12","02007","ZARANDA LIVIANA","21",2,51.79,25.895,"AN","sáb\."
"698",2018-10-20,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","21",4,173.55,43.3875,"AN","sáb\."
"699",2018-10-20,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",1,85.98,85.98,"AN","sáb\."
"700",2018-10-20,"Z12 TIENDA ZONA 12","02394","RS/JAMBA MACRCO VC-1500","21",1,126.52,126.52,"AN","sáb\."
"701",2018-10-20,"Z12 TIENDA ZONA 12","02190","FIJO CON VENA NT","21",2,152.86,76.43,"AN","sáb\."
"702",2018-10-20,"Z12 TIENDA ZONA 12","02501","ANGULAR 1 x 1 x  0.045","21",1,49.11,49.11,"AN","sáb\."
"703",2018-10-20,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",4,89.29,22.3225,"AN","sáb\."
"704",2018-10-20,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",1,118.75,118.75,"AN","sáb\."
"705",2018-10-20,"Z12 TIENDA ZONA 12","06195","BATIENTE LIVIANO NT","21",1,44.64,44.64,"BL","sáb\."
"706",2018-10-20,"Z12 TIENDA ZONA 12","12-2736-CT-17","CIERRE EMBUTIDO CON TORNILLO NEGRO S/3600","01",8,178.57,22.32125,NA,"sáb\."
"707",2018-10-23,"Z12 TIENDA ZONA 12","01502","ANGULAR 2 x 2 x 1/8","21",1,169.29,169.29,"MF","mar\."
"708",2018-10-23,"Z12 TIENDA ZONA 12","02354","RIEL SUPERIOR MOSTRADOR NT","21",20,807.14,40.357,"AN","mar\."
"709",2018-10-23,"Z12 TIENDA ZONA 12","02355","CALZA MOSTRADOR NT","21",10,428.57,42.857,"AN","mar\."
"710",2018-10-23,"Z12 TIENDA ZONA 12","02366","JAMBA HOJA VC-2000","21",2,169.74,84.87,"AN","mar\."
"711",2018-10-23,"Z12 TIENDA ZONA 12","02007","ZARANDA LIVIANA","21",7,176.79,25.2557142857143,"AN","mar\."
"712",2018-10-23,"Z12 TIENDA ZONA 12","02036","SILLAR DE CELOSIA NT","21",3,208.1,69.3666666666667,"AN","mar\."
"713",2018-10-23,"Z12 TIENDA ZONA 12","02038","CABEZAL DE CELOSIA NT","21",3,232.97,77.6566666666667,"AN","mar\."
"714",2018-10-23,"Z12 TIENDA ZONA 12","02136","FIJO PW","21",3,219.11,73.0366666666667,"AN","mar\."
"715",2018-10-23,"Z12 TIENDA ZONA 12","02195","BATIENTE LIVIANO NT","21",14,631.52,45.1085714285714,"AN","mar\."
"716",2018-10-23,"Z12 TIENDA ZONA 12","02204","BATIENTE PROY. 3831 ML  REDONDO","21",5,197.21,39.442,"AN","mar\."
"717",2018-10-23,"Z12 TIENDA ZONA 12","02206","MARCO FIJO PROYECT. 3831 ML","21",2,147.43,73.715,"AN","mar\."
"718",2018-10-23,"Z12 TIENDA ZONA 12","02207","MARCO VENTILA PROYECT. 3831 ML","21",25,2656.25,106.25,"AN","mar\."
"719",2018-10-23,"Z12 TIENDA ZONA 12","02327","JAMBA MARCO POCKET","21",1,105.18,105.18,"AN","mar\."
"720",2018-10-23,"Z12 TIENDA ZONA 12","02438","TUBO VITRINA 1","21",2,120.36,60.18,"AN","mar\."
"721",2018-10-23,"Z12 TIENDA ZONA 12","02505","CANAL U 1/2 x 1/2 x 0.045","21",119,2337.95,19.6466386554622,"AN","mar\."
"722",2018-10-23,"Z12 TIENDA ZONA 12","02517","ANGULAR 1/2 x 3/8 x 1/16","21",3,57.14,19.0466666666667,"AN","mar\."
"723",2018-10-23,"Z12 TIENDA ZONA 12","02367","RIEL SUPERIOR VC-2000","21",5,648.55,129.71,"AN","mar\."
"724",2018-10-23,"Z12 TIENDA ZONA 12","02369","JAMBA INTERMEDIA VC-2000","21",4,438.14,109.535,"AN","mar\."
"725",2018-10-23,"Z12 TIENDA ZONA 12","02377","RS/CONTRAMARCO VC 3000","21",1,150.53,150.53,"AN","mar\."
"726",2018-10-23,"Z12 TIENDA ZONA 12","02388","CABEZAL HOJA VC-3000","21",1,100.27,100.27,"AN","mar\."
"727",2018-10-23,"Z12 TIENDA ZONA 12","02400","TUBO 1 x 1 x 0.045","21",5,308.04,61.608,"AN","mar\."
"728",2018-10-23,"Z12 TIENDA ZONA 12","02421","TUBO 1-3/4 x 1 x 0.046","21",5,469.64,93.928,"AN","mar\."
"729",2018-10-23,"Z12 TIENDA ZONA 12","02422","TUBO 1-3/4 x 1-3/4 x 0.046","21",6,722.86,120.476666666667,"AN","mar\."
"730",2018-10-23,"Z12 TIENDA ZONA 12","02423","TUBO 3 x 1-3/4 x 0.070","21",5,1259.11,251.822,"AN","mar\."
"731",2018-10-23,"Z12 TIENDA ZONA 12","02428","BATIENTE PARA TUBO TRI ANGULAR","21",2,59.11,29.555,"AN","mar\."
"732",2018-10-23,"Z12 TIENDA ZONA 12","02429","TUBO 1-3/4 x 1-3/4  C/1 PEST","21",2,428.39,214.195,"AN","mar\."
"733",2018-10-23,"Z12 TIENDA ZONA 12","03388","CABEZAL HOJA VC-3000","21",1,113.04,113.04,"BR","mar\."
"734",2018-10-23,"Z12 TIENDA ZONA 12","03389","SILLAR HOJA VC-3000","21",2,298.57,149.285,"BR","mar\."
"735",2018-10-23,"Z12 TIENDA ZONA 12","03367","RIEL SUPERIOR VC-2000","21",1,153.57,153.57,"BR","mar\."
"736",2018-10-23,"Z12 TIENDA ZONA 12","03189","FIJO CON VENA LIVIANO","21",1,85.45,85.45,"BR","mar\."
"737",2018-10-23,"Z12 TIENDA ZONA 12","03195","BATIENTE LIVIANO NT","21",1,46.7,46.7,"BR","mar\."
"738",2018-10-23,"Z12 TIENDA ZONA 12","03366","JAMBA HOJA VC-2000","21",1,95.09,95.09,"BR","mar\."
"739",2018-10-23,"Z12 TIENDA ZONA 12","03377","RS/CONTRAMARCO VC 3000","21",4,666.43,166.6075,"BR","mar\."
"740",2018-10-23,"Z12 TIENDA ZONA 12","03369","JAMBA INTERMEDIA VC-2000","21",1,122.77,122.77,"BR","mar\."
"741",2018-10-23,"Z12 TIENDA ZONA 12","03375","RIEL INFERIOR VC 3000","21",1,135.98,135.98,"BR","mar\."
"742",2018-10-23,"Z12 TIENDA ZONA 12","03376","JAMBA HOJA VC 3000","21",3,433.75,144.583333333333,"BR","mar\."
"743",2018-10-23,"Z12 TIENDA ZONA 12","03378","ADAPTADOR 2DO RIEL VC 3000","21",1,44.2,44.2,"BR","mar\."
"744",2018-10-23,"Z12 TIENDA ZONA 12","03387","JAMBA INTERMEDIA VC 3000","21",3,558.04,186.013333333333,"BR","mar\."
"745",2018-10-23,"Z12 TIENDA ZONA 12","04007","ZARANDA LIVIANA","21",3,90.27,30.09,"NE","mar\."
"746",2018-10-23,"Z12 TIENDA ZONA 12","04055","UNION PLANA NT","21",1,50,50,"NE","mar\."
"747",2018-10-23,"Z12 TIENDA ZONA 12","04189","FIJO CON VENA LIVIANO","21",6,538.39,89.7316666666667,"NE","mar\."
"748",2018-10-23,"Z12 TIENDA ZONA 12","04195","BATIENTE LIVIANO NT","21",6,294.64,49.1066666666667,"NE","mar\."
"749",2018-10-23,"Z12 TIENDA ZONA 12","04036","SILLAR DE CELOSIA NT","21",5,395.09,79.018,"NE","mar\."
"750",2018-10-23,"Z12 TIENDA ZONA 12","04400","TUBO 1 x 1 x 0.045","21",1,76.79,76.79,"NE","mar\."
"751",2018-10-23,"Z12 TIENDA ZONA 12","06390","MARCO SUP/INF HOJA VC-1500","21",1,83.22,83.22,"BL","mar\."
"752",2018-10-23,"Z12 TIENDA ZONA 12","06505","CANAL U 1/2 x 1/2 x 0.045","21",12,345,28.75,"BL","mar\."
"753",2018-10-23,"Z12 TIENDA ZONA 12","06517","ANGULAR 1/2 x 3/8 x 1/16","21",1,22.86,22.86,"BL","mar\."
"754",2018-10-23,"Z12 TIENDA ZONA 12","06007","ZARANDA LIVIANA","21",3,89.2,29.7333333333333,"BL","mar\."
"755",2018-10-23,"Z12 TIENDA ZONA 12","06055","UNION PLANA NT","21",5,244.2,48.84,"BL","mar\."
"756",2018-10-23,"Z12 TIENDA ZONA 12","06366","JAMBA HOJA VC-2000","21",1,97.7,97.7,"BL","mar\."
"757",2018-10-23,"Z12 TIENDA ZONA 12","06367","RIEL SUPERIOR VC-2000","21",2,320,160,"BL","mar\."
"758",2018-10-23,"Z12 TIENDA ZONA 12","06369","JAMBA INTERMEDIA VC-2000","21",1,126.31,126.31,"BL","mar\."
"759",2018-10-23,"Z12 TIENDA ZONA 12","12-1326-0","ESCUADRA HOJA S/4600","01",8,81.43,10.17875,NA,"mar\."
"760",2018-10-23,"Z12 TIENDA ZONA 12","12-1328-0","ESCUADRA TETON CERCO Y FIJO S/4600","01",4,40.71,10.1775,NA,"mar\."
"761",2018-10-23,"Z12 TIENDA ZONA 12","12-7154-0","RUEDA REGULABLE SIMPLE S/4600 AGUJAS ACC CARB","01",4,61.79,15.4475,NA,"mar\."
"762",2018-10-23,"Z12 TIENDA ZONA 12","20","COBRO SERVICIO ADMINISTRATIVO","01",1,473.21,473.21,NA,"mar\."
"763",2018-10-23,"Z12 TIENDA ZONA 12","20004-403","PANEL ACM 1220x2440 4mm CHGNE/AMARILLO PVDF","01",1,380.36,380.36,NA,"mar\."
"764",2018-10-23,"Z12 TIENDA ZONA 12","53-125","METROS FELPA CORREDIZA 2000 6.8 X 5MM AL","01",25,55.8,2.232,NA,"mar\."
"765",2018-10-23,"Z12 TIENDA ZONA 12","62-55","CIERRE EMBUTIDO AUTOMATICO GRIS AL","01",15,167.86,11.1906666666667,NA,"mar\."
"766",2018-10-23,"Z12 TIENDA ZONA 12","62-56","CIERRE EMBUTIDO AUTOMATICO NEGRO NE","01",5,66.7,13.34,NA,"mar\."
"767",2018-10-23,"Z12 TIENDA ZONA 12","62-57","CIERRE EMBUTIDO AUTOMATICO BLANCO BL","01",5,71.43,14.286,NA,"mar\."
"768",2018-10-23,"Z12 TIENDA ZONA 12","62-94","RODO SENCILLO CORREDIZA VENTANA 1500-2000","01",10,67.86,6.786,NA,"mar\."
"769",2018-10-23,"Z12 TIENDA ZONA 12","634601","CERCO PERIMETRAL S/4600","20",1,290.18,290.18,"CT","mar\."
"770",2018-10-24,"Z12 TIENDA ZONA 12","02055","UNION  PLANA NT","10.5",5,108.93,21.786,"AN","mié\."
"771",2018-10-24,"Z12 TIENDA ZONA 12","021407","CERCO LISO DE PUERTA S/1400","20",12,2327.14,193.928333333333,"AN","mié\."
"772",2018-10-24,"Z12 TIENDA ZONA 12","021429","JUNQUILLO REDONDO MEDIANO","20",12,458.57,38.2141666666667,"AN","mié\."
